Time (min),Beam (Volts),,T2,R2,Transmission,Reflection
80.86253018,0.000529558,5.29558E-10,8.80E-12,7.01496E-12,0.016613964,0.013246825
80.95010643,0.000533471,5.33471E-10,9.13E-12,6.576E-12,0.017111277,0.012326828
81.03773321,0.000533614,5.33614E-10,8.74E-12,7.35613E-12,0.016378278,0.013785486
81.12529667,0.000534909,5.34909E-10,8.59E-12,6.70282E-12,0.016050719,0.012530764
81.21253038,0.000530275,5.30275E-10,8.46E-12,6.94938E-12,0.015956102,0.013105235
81.29953489,0.000533759,5.33759E-10,8.73E-12,7.03408E-12,0.016350423,0.013178396
81.38673009,0.000535457,5.35457E-10,8.94E-12,7.12748E-12,0.016699157,0.013311021
81.47391452,0.000531424,5.31424E-10,8.82E-12,7.17012E-12,0.016594841,0.013492284
81.56083489,0.000531032,5.31032E-10,8.49E-12,7.51035E-12,0.015988113,0.014142941
81.64821537,0.000530235,5.30235E-10,8.43E-12,7.29706E-12,0.015905069,0.013761948
81.73526642,0.000531328,5.31328E-10,8.55E-12,6.92774E-12,0.016101013,0.013038554
81.82277504,0.000530081,5.30081E-10,8.57E-12,6.88958E-12,0.016161458,0.012997227
81.91042212,0.000528512,5.28512E-10,8.59E-12,7.12543E-12,0.016254944,0.013482058
81.997797,0.000532821,5.32821E-10,8.40E-12,7.03488E-12,0.015763334,0.013203082
82.08515691,0.000533058,5.33058E-10,8.62E-12,6.88256E-12,0.016180095,0.012911472
82.17272066,0.000531922,5.31922E-10,8.79E-12,6.75754E-12,0.016518437,0.012703997
82.26031078,0.000530461,5.30461E-10,8.91E-12,7.30633E-12,0.016801721,0.013773545
82.34793462,0.000531992,5.31992E-10,8.75E-12,7.04409E-12,0.016455833,0.013240974
82.43511968,0.000533512,5.33512E-10,8.70E-12,7.54911E-12,0.016301394,0.014149841
82.52281129,0.00053262,5.3262E-10,8.71E-12,6.76449E-12,0.016357003,0.012700411
82.61027737,0.000532971,5.32971E-10,8.68E-12,7.64195E-12,0.016291306,0.014338388
82.69791083,0.000533836,5.33836E-10,8.63E-12,6.68963E-12,0.016174228,0.012531234
82.78528591,0.000533611,5.33611E-10,8.64E-12,7.33546E-12,0.016199467,0.013746825
82.8728129,0.000533759,5.33759E-10,8.78E-12,6.82195E-12,0.016453953,0.012780958
82.96046877,0.000534241,5.34241E-10,8.62E-12,7.11274E-12,0.016140499,0.013313729
83.04803923,0.000530789,5.30789E-10,8.92E-12,7.37753E-12,0.016798731,0.01389918
83.13571463,0.000531056,5.31056E-10,9.46E-12,7.06193E-12,0.017804556,0.013297918
83.22330602,0.000533527,5.33527E-10,8.96E-12,7.23813E-12,0.016786965,0.013566577
83.31064922,0.000528702,5.28702E-10,8.37E-12,7.33527E-12,0.015833868,0.013874105
83.39816804,0.000531665,5.31665E-10,8.72E-12,6.77845E-12,0.016398824,0.012749465
83.48576977,0.00053123,5.3123E-10,8.65E-12,7.00877E-12,0.016275761,0.013193487
83.5731629,0.000529695,5.29695E-10,8.80E-12,7.07581E-12,0.016611749,0.013358281
83.6607555,0.000532612,5.32612E-10,8.99E-12,6.96638E-12,0.016874457,0.013079652
83.74822516,0.000533235,5.33235E-10,8.94E-12,7.25359E-12,0.016762843,0.013602997
83.83590251,0.000531104,5.31104E-10,9.14E-12,6.92514E-12,0.017201354,0.013039135
83.92310104,0.000532775,5.32775E-10,9.20E-12,6.58926E-12,0.017269174,0.012367806
84.01090263,0.000530263,5.30263E-10,9.03E-12,7.17665E-12,0.017038024,0.013534139
84.09848658,0.000532694,5.32694E-10,9.01E-12,6.94348E-12,0.01690836,0.013034651
84.18603725,0.000531467,5.31467E-10,8.52E-12,7.41685E-12,0.016026462,0.013955425
84.27353795,0.000530602,5.30602E-10,9.20E-12,6.94317E-12,0.01733128,0.013085464
84.36097147,0.000532928,5.32928E-10,8.74E-12,6.73934E-12,0.016392521,0.012645861
84.44844645,0.000533074,5.33074E-10,9.05E-12,6.81024E-12,0.016979117,0.012775409
84.53595414,0.000530367,5.30367E-10,8.96E-12,7.4923E-12,0.016897708,0.014126629
84.62313115,0.000527601,5.27601E-10,8.89E-12,6.75335E-12,0.01685336,0.012800096
84.70964884,0.000530752,5.30752E-10,8.94E-12,6.45125E-12,0.016848388,0.012154927
84.79664902,0.000530513,5.30513E-10,8.95E-12,6.65962E-12,0.016879377,0.012553165
84.88408175,0.000531282,5.31282E-10,8.62E-12,6.82652E-12,0.016223596,0.01284914
84.97141609,0.000530821,5.30821E-10,8.69E-12,6.82872E-12,0.016364207,0.012864448
85.05864231,0.000531231,5.31231E-10,8.38E-12,7.23367E-12,0.015766025,0.013616803
85.14577049,0.000528765,5.28765E-10,8.69E-12,6.82022E-12,0.016425146,0.01289839
85.23333558,0.000530342,5.30342E-10,8.43E-12,6.89256E-12,0.015892684,0.012996454
85.32095782,0.000527621,5.27621E-10,8.74E-12,6.96375E-12,0.01657293,0.013198383
85.40859978,0.000534517,5.34517E-10,8.38E-12,7.15442E-12,0.015682159,0.013384832
85.49590064,0.00053162,5.3162E-10,8.78E-12,6.7227E-12,0.016511198,0.012645697
85.58345849,0.000531869,5.31869E-10,8.75E-12,7.40366E-12,0.016444094,0.013920091
85.67112563,0.000529403,5.29403E-10,9.10E-12,6.36694E-12,0.017181355,0.012026645
85.7586296,0.000528986,5.28986E-10,8.81E-12,7.48781E-12,0.016662897,0.014155016
85.84634469,0.00053312,5.3312E-10,8.50E-12,6.76539E-12,0.015952529,0.012690198
85.93363689,0.000531275,5.31275E-10,8.74E-12,6.65788E-12,0.016452596,0.012531889
86.02118816,0.000527964,5.27964E-10,9.10E-12,7.05981E-12,0.01723318,0.013371753
86.10875341,0.000530115,5.30115E-10,8.84E-12,6.97535E-12,0.016677891,0.013158177
86.19629315,0.000532384,5.32384E-10,8.70E-12,6.95908E-12,0.016337043,0.013071525
86.28362817,0.000531512,5.31512E-10,8.58E-12,7.1915E-12,0.016151894,0.01353026
86.37134519,0.000534878,5.34878E-10,8.58E-12,6.51885E-12,0.016036602,0.012187533
86.45882899,0.000530588,5.30588E-10,8.91E-12,7.02007E-12,0.016799648,0.013230726
86.54634573,0.00052788,5.2788E-10,8.99E-12,6.72632E-12,0.017035989,0.012742146
86.63376997,0.000530277,5.30277E-10,8.73E-12,6.79988E-12,0.016460839,0.012823253
86.72143339,0.000531452,5.31452E-10,9.44E-12,6.95006E-12,0.017756934,0.013077497
86.80892303,0.00053487,5.3487E-10,8.86E-12,7.1881E-12,0.016566751,0.013438956
86.89658341,0.000530385,5.30385E-10,8.71E-12,6.67253E-12,0.01643005,0.012580556
86.98410905,0.000528102,5.28102E-10,8.39E-12,7.13377E-12,0.015889348,0.013508311
87.07169473,0.000534657,5.34657E-10,9.01E-12,6.81914E-12,0.016849737,0.01275422
87.15936811,0.000534037,5.34037E-10,8.62E-12,7.36434E-12,0.016132982,0.013789945
87.24662703,0.000531346,5.31346E-10,8.55E-12,6.5826E-12,0.016093513,0.012388526
87.33395609,0.000531227,5.31227E-10,8.67E-12,6.80996E-12,0.016325483,0.012819304
87.42160614,0.000530255,5.30255E-10,8.61E-12,6.84059E-12,0.016241183,0.012900572
87.5090912,0.000530687,5.30687E-10,8.42E-12,7.2295E-12,0.015868579,0.013622903
87.59670833,0.000529746,5.29746E-10,8.37E-12,6.7809E-12,0.015797449,0.012800294
87.68438887,0.000533302,5.33302E-10,8.65E-12,6.80875E-12,0.016222334,0.012767165
87.77175446,0.000531861,5.31861E-10,8.67E-12,6.73763E-12,0.016296057,0.012668035
87.85928993,0.000531216,5.31216E-10,8.25E-12,6.79913E-12,0.015537657,0.012799178
87.94680454,0.000534276,5.34276E-10,8.88E-12,6.7792E-12,0.016622216,0.012688589
88.03450296,0.000535355,5.35355E-10,8.87E-12,6.84091E-12,0.016561613,0.012778259
88.12215656,0.000534684,5.34684E-10,8.80E-12,6.90771E-12,0.016451821,0.012919235
88.20933462,0.000529175,5.29175E-10,8.44E-12,7.29445E-12,0.015949616,0.013784574
88.29691204,0.000533516,5.33516E-10,8.92E-12,6.74887E-12,0.016713695,0.012649787
88.38460625,0.000531979,5.31979E-10,8.74E-12,6.91012E-12,0.016421092,0.012989463
88.4721134,0.000530303,5.30303E-10,8.60E-12,6.76778E-12,0.01620826,0.012762098
88.55950223,0.000535682,5.35682E-10,8.43E-12,6.57514E-12,0.015731793,0.012274338
88.64716669,0.000532477,5.32477E-10,8.73E-12,6.79332E-12,0.016386152,0.012757956
88.73463166,0.000528945,5.28945E-10,8.69E-12,6.80402E-12,0.016427818,0.012863392
88.82220178,0.000529324,5.29324E-10,8.76E-12,6.58793E-12,0.01654498,0.012445929
88.90961083,0.000528255,5.28255E-10,8.75E-12,6.82012E-12,0.01657253,0.012910662
88.9972631,0.000531436,5.31436E-10,8.57E-12,6.59457E-12,0.016116975,0.012408968
89.08476725,0.000531925,5.31925E-10,8.84E-12,7.33895E-12,0.016619549,0.013796968
89.17238266,0.000533797,5.33797E-10,8.85E-12,6.7544E-12,0.016587894,0.012653479
89.26002533,0.000530106,5.30106E-10,8.32E-12,7.01698E-12,0.015693697,0.013236931
89.34723494,0.000535095,5.35095E-10,9.25E-12,6.41767E-12,0.017279959,0.011993498
89.43491755,0.000532826,5.32826E-10,8.85E-12,6.8854E-12,0.01660122,0.012922401
89.52234985,0.000532155,5.32155E-10,8.95E-12,6.62419E-12,0.01681601,0.012447854
89.61018126,0.000529344,5.29344E-10,8.54E-12,7.31717E-12,0.016131635,0.013823087
89.69743331,0.000532011,5.32011E-10,8.49E-12,6.80884E-12,0.015963283,0.012798311
89.78499688,0.000531082,5.31082E-10,9.36E-12,6.91094E-12,0.017628768,0.013012928
89.87255239,0.000529326,5.29326E-10,8.71E-12,6.78505E-12,0.01645418,0.012818275
89.96018343,0.000527667,5.27667E-10,8.42E-12,6.90667E-12,0.015964378,0.013089078
90.04756366,0.000532367,5.32367E-10,8.92E-12,7.05009E-12,0.016763708,0.013242919
90.13514843,0.00053221,5.3221E-10,8.88E-12,7.10575E-12,0.016677585,0.013351395
90.2227839,0.00053179,5.3179E-10,8.68E-12,7.12643E-12,0.016319767,0.013400836
90.31033458,0.000532892,5.32892E-10,8.59E-12,6.99473E-12,0.016111398,0.013125972
90.39787763,0.000530564,5.30564E-10,8.96E-12,7.22535E-12,0.016886862,0.013618248
90.48514801,0.000535401,5.35401E-10,8.62E-12,6.85746E-12,0.016098103,0.012808095
90.57290036,0.000531376,5.31376E-10,8.90E-12,6.75945E-12,0.016750944,0.012720667
90.66031214,0.000532759,5.32759E-10,8.63E-12,7.46453E-12,0.01620301,0.014011069
90.74806492,0.000530476,5.30476E-10,9.32E-12,6.7477E-12,0.017577791,0.012720091
90.83563064,0.000531275,5.31275E-10,8.60E-12,7.41E-12,0.016185401,0.013947571
90.92285539,0.000530614,5.30614E-10,9.01E-12,6.55759E-12,0.016989459,0.0123585
91.01042254,0.000532651,5.32651E-10,8.91E-12,7.01709E-12,0.016727502,0.013173893
91.09814758,0.000531731,5.31731E-10,9.09E-12,7.1016E-12,0.017090659,0.013355635
91.18571975,0.000531575,5.31575E-10,8.30E-12,7.35279E-12,0.015604899,0.013832066
91.27306769,0.000531621,5.31621E-10,9.18E-12,7.07866E-12,0.017264336,0.013315233
91.36059322,0.000534499,5.34499E-10,9.01E-12,7.44941E-12,0.016853764,0.013937176
91.44812124,0.000530118,5.30118E-10,8.76E-12,6.62887E-12,0.016526807,0.012504522
91.53544175,0.000530011,5.30011E-10,8.69E-12,6.90024E-12,0.016387979,0.013019046
91.62315577,0.000527904,5.27904E-10,8.74E-12,7.21062E-12,0.016564454,0.013658957
91.71068286,0.000530109,5.30109E-10,8.42E-12,7.19561E-12,0.015876709,0.013573844
91.79837577,0.000531674,5.31674E-10,8.85E-12,7.12232E-12,0.016638857,0.013396021
91.88590695,0.000532666,5.32666E-10,8.65E-12,7.04727E-12,0.016231055,0.013230189
91.97328596,0.000530332,5.30332E-10,8.84E-12,7.13331E-12,0.016660018,0.013450635
92.06083145,0.000529305,5.29305E-10,9.06E-12,7.33291E-12,0.017118134,0.01385384
92.14835554,0.000530255,5.30255E-10,8.80E-12,6.69274E-12,0.016589315,0.012621749
92.23607131,0.000529781,5.29781E-10,9.05E-12,7.03489E-12,0.017081295,0.013278874
92.3236338,0.000531783,5.31783E-10,8.65E-12,6.93976E-12,0.016257429,0.013049994
92.41119868,0.000532856,5.32856E-10,8.67E-12,6.9376E-12,0.016261867,0.013019655
92.4984111,0.000528567,5.28567E-10,8.74E-12,7.02749E-12,0.016532463,0.013295372
92.58614727,0.000530517,5.30517E-10,8.56E-12,7.21556E-12,0.016136101,0.013600986
92.67371438,0.000531642,5.31642E-10,8.69E-12,6.94108E-12,0.016346335,0.013055928
92.76103828,0.000532271,5.32271E-10,9.06E-12,6.90639E-12,0.017014694,0.012975345
92.84872582,0.000530723,5.30723E-10,8.80E-12,7.51572E-12,0.016585261,0.014161269
92.93626838,0.000534493,5.34493E-10,8.49E-12,6.94588E-12,0.015882906,0.012995274
93.02385751,0.000531431,5.31431E-10,8.98E-12,6.90962E-12,0.016906298,0.013001912
93.11116314,0.000534052,5.34052E-10,8.75E-12,6.97315E-12,0.016376163,0.013057059
93.19875429,0.000532395,5.32395E-10,9.07E-12,7.06051E-12,0.017035635,0.013261789
93.28629227,0.000530232,5.30232E-10,8.59E-12,7.2695E-12,0.016209151,0.013710031
93.37379018,0.000529734,5.29734E-10,8.68E-12,6.88695E-12,0.016384578,0.013000785
93.46153852,0.000531124,5.31124E-10,9.04E-12,6.91341E-12,0.017013848,0.013016564
93.54871943,0.000531867,5.31867E-10,8.98E-12,7.14935E-12,0.016889003,0.013441971
93.63643099,0.000529009,5.29009E-10,8.81E-12,7.03612E-12,0.016650201,0.013300563
93.72405482,0.000531222,5.31222E-10,8.58E-12,6.79253E-12,0.016149952,0.012786613
93.81161431,0.000529176,5.29176E-10,8.76E-12,6.87525E-12,0.016544746,0.012992354
93.89920293,0.000533629,5.33629E-10,8.97E-12,6.66337E-12,0.016815013,0.012486906
93.98652389,0.000532445,5.32445E-10,8.77E-12,7.69021E-12,0.016469135,0.014443211
94.07407892,0.00053007,5.3007E-10,8.67E-12,6.65234E-12,0.016364173,0.012549939
94.16164455,0.000532068,5.32068E-10,8.77E-12,7.50393E-12,0.016479337,0.014103329
94.24925087,0.000530355,5.30355E-10,8.49E-12,7.23006E-12,0.016004085,0.013632489
94.33656868,0.000534394,5.34394E-10,8.47E-12,7.41083E-12,0.015850261,0.013867745
94.42419461,0.000531147,5.31147E-10,9.06E-12,6.71509E-12,0.017065492,0.012642619
94.51170697,0.000532987,5.32987E-10,8.69E-12,7.02188E-12,0.016297223,0.013174571
94.59943033,0.000531212,5.31212E-10,9.06E-12,6.90039E-12,0.01705894,0.012989881
94.68702573,0.000528706,5.28706E-10,8.94E-12,7.13196E-12,0.016900503,0.013489453
94.77433982,0.000531877,5.31877E-10,9.08E-12,6.87935E-12,0.017070495,0.012934104
94.86184599,0.000531042,5.31042E-10,8.73E-12,7.5212E-12,0.016437605,0.014163091
94.9494458,0.00052976,5.2976E-10,8.94E-12,6.5586E-12,0.01688206,0.012380307
95.03699057,0.000531113,5.31113E-10,9.07E-12,7.25057E-12,0.017073488,0.013651644
95.12433593,0.000531337,5.31337E-10,8.93E-12,6.57782E-12,0.016811425,0.012379748
95.21192479,0.000529736,5.29736E-10,8.77E-12,7.33428E-12,0.016562517,0.013845147
95.29926855,0.000528499,5.28499E-10,8.94E-12,6.6178E-12,0.016924978,0.012521877
95.38688576,0.000530986,5.30986E-10,9.28E-12,7.08276E-12,0.017467673,0.013338889
95.47441516,0.000530746,5.30746E-10,9.17E-12,7.00707E-12,0.01727337,0.013202291
95.56206697,0.000535553,5.35553E-10,8.70E-12,7.29009E-12,0.01624395,0.013612252
95.64959604,0.000531992,5.31992E-10,8.95E-12,7.01813E-12,0.016831137,0.013192178
95.73722022,0.00053117,5.3117E-10,8.73E-12,7.37731E-12,0.016431949,0.013888812
95.82481469,0.000533037,5.33037E-10,9.12E-12,7.09042E-12,0.017115879,0.013301942
95.91218475,0.000528832,5.28832E-10,8.69E-12,7.01207E-12,0.01644108,0.01325953
95.99980728,0.000530796,5.30796E-10,8.92E-12,6.89054E-12,0.016799733,0.012981519
96.08748267,0.000531431,5.31431E-10,9.00E-12,7.0843E-12,0.016928699,0.01333062
96.17472881,0.00053665,5.3665E-10,8.92E-12,6.92334E-12,0.016614551,0.012901027
96.26222622,0.000526815,5.26815E-10,8.48E-12,6.89442E-12,0.016100347,0.01308698
96.34993333,0.000528894,5.28894E-10,8.77E-12,7.16948E-12,0.016579482,0.01355562
96.43739598,0.00052961,5.2961E-10,8.36E-12,7.1932E-12,0.015791321,0.013582056
96.5250097,0.000528408,5.28408E-10,8.99E-12,7.1344E-12,0.017007125,0.013501692
96.61245273,0.000529933,5.29933E-10,8.72E-12,6.77036E-12,0.016459337,0.012775878
96.70001061,0.000529854,5.29854E-10,8.38E-12,6.9676E-12,0.015815133,0.013150034
96.78753506,0.000532234,5.32234E-10,8.64E-12,7.14755E-12,0.016236485,0.013429326
96.87523127,0.000528864,5.28864E-10,8.76E-12,7.18409E-12,0.016566255,0.013583999
96.96274763,0.000532328,5.32328E-10,8.87E-12,7.2482E-12,0.01666636,0.013616047
97.05045678,0.000529282,5.29282E-10,8.89E-12,6.78163E-12,0.016803487,0.012812878
97.13776377,0.000530969,5.30969E-10,8.61E-12,7.1323E-12,0.016206717,0.013432613
97.22526345,0.000527132,5.27132E-10,8.90E-12,6.68517E-12,0.016892059,0.012682139
97.31285283,0.000530539,5.30539E-10,8.82E-12,6.9407E-12,0.016617754,0.01308237
97.40018322,0.000529343,5.29343E-10,8.91E-12,6.86706E-12,0.016837411,0.012972818
97.48773779,0.000532125,5.32125E-10,8.78E-12,7.20232E-12,0.016509122,0.013535022
97.57544717,0.000533934,5.33934E-10,8.73E-12,7.21222E-12,0.01634135,0.013507703
97.66288736,0.000530403,5.30403E-10,8.87E-12,7.23509E-12,0.016717228,0.013640731
97.75059272,0.000532698,5.32698E-10,8.52E-12,6.58443E-12,0.016001168,0.012360542
97.8378311,0.000529077,5.29077E-10,9.17E-12,7.17198E-12,0.017331054,0.013555643
97.9255212,0.000530157,5.30157E-10,9.02E-12,6.8014E-12,0.017019934,0.01282903
98.0130904,0.000530539,5.30539E-10,8.67E-12,7.05302E-12,0.016344491,0.013294082
98.10070178,0.000529606,5.29606E-10,8.85E-12,6.97275E-12,0.016715623,0.013165905
98.18794952,0.00052826,5.2826E-10,8.84E-12,7.36417E-12,0.016727411,0.013940414
98.27552932,0.000527809,5.27809E-10,9.11E-12,6.90735E-12,0.017255715,0.013086842
98.36323022,0.000527221,5.27221E-10,8.58E-12,7.23267E-12,0.016265569,0.013718476
98.45074418,0.000527211,5.27211E-10,8.93E-12,6.83287E-12,0.016929922,0.012960405
98.53810569,0.00053106,5.3106E-10,8.55E-12,6.63506E-12,0.016105368,0.012494
98.62563085,0.000529332,5.29332E-10,9.29E-12,6.583E-12,0.017555252,0.012436428
98.71332124,0.000528006,5.28006E-10,8.72E-12,6.99231E-12,0.016519214,0.013242864
98.80085341,0.000530811,5.30811E-10,8.67E-12,6.36752E-12,0.016341291,0.01199584
98.88837702,0.000530261,5.30261E-10,8.76E-12,6.94174E-12,0.016520162,0.01309116
98.97598066,0.000529846,5.29846E-10,8.90E-12,6.73735E-12,0.016791339,0.012715672
99.06341,0.000533613,5.33613E-10,8.47E-12,6.99579E-12,0.015879528,0.013110232
99.15078016,0.000533081,5.33081E-10,8.86E-12,6.9513E-12,0.01662197,0.013039862
99.23848278,0.000531413,5.31413E-10,8.74E-12,7.03809E-12,0.01644571,0.01324409
99.32584372,0.000524719,5.24719E-10,8.71E-12,7.09894E-12,0.01660382,0.013529033
99.41340003,0.000532376,5.32376E-10,8.54E-12,7.17756E-12,0.016036697,0.013482111
99.50107152,0.000531421,5.31421E-10,8.82E-12,6.45957E-12,0.016598643,0.01215527
99.58871142,0.000528654,5.28654E-10,8.48E-12,6.96152E-12,0.016044259,0.01316838
99.67596934,0.000527913,5.27913E-10,8.60E-12,7.0332E-12,0.016285352,0.013322647
99.76366425,0.000530612,5.30612E-10,8.69E-12,6.95052E-12,0.016370841,0.01309906
99.85118256,0.000528449,5.28449E-10,8.50E-12,6.87032E-12,0.016093871,0.013000914
99.93874816,0.000528446,5.28446E-10,8.87E-12,7.51224E-12,0.016781906,0.0142157
100.0261306,0.000529945,5.29945E-10,9.10E-12,6.84251E-12,0.017165031,0.012911722
100.1137533,0.00053117,5.3117E-10,8.64E-12,7.40863E-12,0.016263959,0.013947765
100.2012349,0.000528567,5.28567E-10,8.72E-12,7.0305E-12,0.016500597,0.013301051
100.2882472,0.000527743,5.27743E-10,8.90E-12,7.1874E-12,0.016864704,0.01361913
100.37557,0.000527088,5.27088E-10,8.72E-12,6.81123E-12,0.016547683,0.01292238
100.463569,0.000528037,5.28037E-10,8.61E-12,7.82189E-12,0.016304983,0.014813166
100.5512823,0.000530967,5.30967E-10,9.16E-12,7.07056E-12,0.017244597,0.013316384
100.6389377,0.000528185,5.28185E-10,8.32E-12,6.79195E-12,0.015751813,0.012859026
100.7264743,0.000527963,5.27963E-10,8.69E-12,6.95052E-12,0.016464361,0.013164793
100.8140817,0.000527029,5.27029E-10,8.68E-12,7.33934E-12,0.016476625,0.01392587
100.9014113,0.000528528,5.28528E-10,8.90E-12,7.00121E-12,0.016840483,0.013246616
100.9890836,0.000532193,5.32193E-10,8.47E-12,6.90166E-12,0.015906397,0.012968342
101.0766138,0.000524213,5.24213E-10,8.63E-12,6.77294E-12,0.016454508,0.012920212
101.1642905,0.00052961,5.2961E-10,8.60E-12,7.18117E-12,0.016240028,0.013559346
101.2515236,0.000525311,5.25311E-10,8.74E-12,6.82301E-12,0.016646605,0.012988528
101.3390577,0.000527885,5.27885E-10,9.01E-12,7.07311E-12,0.017061111,0.013398956
101.4266652,0.000529036,5.29036E-10,8.90E-12,7.00587E-12,0.016821491,0.01324272
101.5144522,0.000524083,5.24083E-10,9.00E-12,7.60527E-12,0.017182267,0.014511584
101.6017014,0.000530354,5.30354E-10,9.02E-12,6.83565E-12,0.016999314,0.012888846
101.6892729,0.000525777,5.25777E-10,8.86E-12,7.11154E-12,0.016848992,0.013525767
101.7768553,0.000526922,5.26922E-10,8.94E-12,6.85856E-12,0.016957679,0.01301627
101.8644129,0.000525279,5.25279E-10,8.60E-12,6.92031E-12,0.016374238,0.013174558
101.9518575,0.000521578,5.21578E-10,8.93E-12,6.56214E-12,0.017115192,0.012581323
102.0394776,0.000523681,5.23681E-10,8.73E-12,7.36992E-12,0.016663557,0.014073312
102.1269821,0.000524506,5.24506E-10,8.56E-12,7.04486E-12,0.016328985,0.013431416
102.2145257,0.00052634,5.2634E-10,8.67E-12,7.03158E-12,0.016479117,0.013359404
102.3021775,0.000527624,5.27624E-10,8.71E-12,6.6018E-12,0.016510301,0.012512316
102.3896914,0.000526756,5.26756E-10,8.87E-12,6.81855E-12,0.016843022,0.012944422
102.4769996,0.000530311,5.30311E-10,9.05E-12,7.29269E-12,0.017068394,0.013751721
102.5647087,0.000525233,5.25233E-10,8.51E-12,7.12336E-12,0.016211412,0.013562279
102.6522016,0.000523941,5.23941E-10,8.61E-12,7.13613E-12,0.016436844,0.013620111
102.7396124,0.00052509,5.2509E-10,9.06E-12,7.19602E-12,0.01724946,0.01370436
102.8271145,0.000524321,5.24321E-10,8.81E-12,6.98985E-12,0.016809849,0.013331247
102.9147525,0.000529038,5.29038E-10,8.48E-12,7.32854E-12,0.016031462,0.013852567
103.0024368,0.000528278,5.28278E-10,9.15E-12,6.92979E-12,0.017325594,0.013117696
103.0899234,0.000525257,5.25257E-10,8.73E-12,7.49986E-12,0.016623855,0.014278456
103.1772877,0.000530652,5.30652E-10,8.82E-12,6.89812E-12,0.016621903,0.012999318
103.2648831,0.000524521,5.24521E-10,8.44E-12,7.41718E-12,0.016093289,0.014140881
103.3524039,0.000523078,5.23078E-10,8.84E-12,7.07284E-12,0.016898223,0.013521576
103.4400571,0.000529067,5.29067E-10,8.88E-12,6.88072E-12,0.016786412,0.013005387
103.5273152,0.000531019,5.31019E-10,9.11E-12,6.4855E-12,0.017148926,0.012213293
103.6150287,0.00052736,5.2736E-10,8.72E-12,7.1172E-12,0.016534834,0.013495902
103.7025707,0.000528299,5.28299E-10,9.04E-12,6.6111E-12,0.017114045,0.012513932
103.7901797,0.000524774,5.24774E-10,8.84E-12,6.85905E-12,0.016836887,0.013070491
103.8777098,0.000527698,5.27698E-10,9.17E-12,6.76123E-12,0.017374953,0.012812698
