TimeH,R1H,T1H,R2H,T2H,TimeI,R1I,T1I,R2I,T2I
215.4761167,1.12E-11,2.65E-05,1.18E-11,2.78E-05,212.938921,1.11E-11,1.42E-11,1.42E-11,2.52E-11
216.4735808,1.04E-11,2.73E-05,1.16E-11,2.75E-05,213.9004743,1.13E-11,1.34E-11,1.44E-11,2.45E-11
217.4241869,1.13E-11,2.90E-05,1.09E-11,2.77E-05,214.8421757,1.14E-11,1.38E-11,1.37E-11,2.40E-11
218.4291074,1.15E-11,2.80E-05,1.13E-11,2.77E-05,215.8242047,1.05E-11,1.45E-11,1.38E-11,2.43E-11
219.4095514,1.13E-11,2.75E-05,1.17E-11,2.74E-05,216.7890928,1.16E-11,1.68E-11,1.42E-11,2.46E-11
220.3767335,1.01E-11,2.71E-05,1.11E-11,2.72E-05,217.7509208,1.19E-11,1.58E-11,1.47E-11,2.48E-11
221.3437026,9.95E-12,2.55E-05,1.02E-11,2.82E-05,218.6934066,1.07E-11,1.54E-11,1.52E-11,2.44E-11
222.305876,1.06E-11,2.53E-05,1.05E-11,2.78E-05,219.6668065,1.08E-11,1.69E-11,1.49E-11,2.43E-11
223.2695007,9.76E-12,2.49E-05,1.01E-11,2.67E-05,220.6508539,1.17E-11,1.60E-11,1.41E-11,2.41E-11
224.2223163,1.05E-11,2.52E-05,1.10E-11,2.72E-05,221.6092188,1.08E-11,1.47E-11,1.40E-11,2.38E-11
225.1740515,1.09E-11,2.63E-05,1.09E-11,2.82E-05,222.5713499,1.07E-11,1.43E-11,1.48E-11,2.44E-11
226.1547492,1.04E-11,2.49E-05,1.04E-11,2.79E-05,223.512573,1.08E-11,1.54E-11,1.51E-11,2.53E-11
227.1318038,1.04E-11,2.57E-05,1.09E-11,2.80E-05,224.4726872,1.08E-11,1.61E-11,1.55E-11,2.46E-11
228.1093466,1.02E-11,2.85E-05,1.08E-11,2.72E-05,225.4630692,1.05E-11,1.46E-11,1.50E-11,2.35E-11
229.1003556,9.82E-12,2.73E-05,1.06E-11,2.65E-05,226.4645574,1.04E-11,1.50E-11,1.35E-11,2.48E-11
230.0619922,9.91E-12,2.58E-05,1.08E-11,2.58E-05,227.4365981,1.00E-11,1.59E-11,1.30E-11,2.47E-11
231.0491369,1.06E-11,2.57E-05,1.02E-11,2.71E-05,228.4183111,1.12E-11,1.55E-11,1.33E-11,2.44E-11
232.0152071,1.08E-11,2.68E-05,1.04E-11,2.72E-05,229.3791084,1.12E-11,1.60E-11,1.32E-11,2.47E-11
232.9732697,9.91E-12,2.74E-05,1.08E-11,2.75E-05,230.3519413,1.11E-11,1.51E-11,1.40E-11,2.47E-11
233.9645963,1.03E-11,2.59E-05,1.06E-11,2.72E-05,231.3248785,1.10E-11,1.55E-11,1.40E-11,2.37E-11
234.9317865,1.12E-11,2.62E-05,1.12E-11,2.73E-05,232.2877519,1.09E-11,1.63E-11,1.41E-11,2.47E-11
235.9396296,1.08E-11,2.65E-05,1.00E-11,2.72E-05,233.2610276,1.07E-11,1.59E-11,1.41E-11,2.53E-11
236.928236,1.00E-11,2.56E-05,9.62E-12,2.72E-05,234.2226477,1.11E-11,1.67E-11,1.51E-11,2.45E-11
237.9078751,1.05E-11,2.54E-05,1.09E-11,2.67E-05,235.173527,1.11E-11,1.52E-11,1.50E-11,2.41E-11
238.9152308,1.09E-11,2.44E-05,1.01E-11,2.69E-05,236.1232159,1.15E-11,1.43E-11,1.43E-11,2.50E-11
239.9020865,9.81E-12,2.60E-05,1.00E-11,2.71E-05,237.0632513,1.14E-11,1.35E-11,1.47E-11,2.46E-11
240.8630426,1.02E-11,2.56E-05,1.02E-11,2.74E-05,238.0532897,1.13E-11,1.33E-11,1.40E-11,2.51E-11
241.8203726,1.07E-11,2.66E-05,9.99E-12,2.79E-05,238.9952445,1.08E-11,1.52E-11,1.43E-11,2.50E-11
242.777987,9.91E-12,2.59E-05,1.09E-11,2.78E-05,239.965677,1.12E-11,1.52E-11,1.48E-11,2.47E-11
243.7364628,1.03E-11,2.57E-05,1.15E-11,2.75E-05,240.9165032,1.06E-11,1.60E-11,1.42E-11,2.50E-11
244.695241,1.11E-11,2.64E-05,1.14E-11,2.72E-05,241.907006,1.01E-11,1.47E-11,1.45E-11,2.46E-11
245.6528792,1.21E-11,2.56E-05,1.01E-11,2.78E-05,242.8605642,1.10E-11,1.48E-11,1.40E-11,2.46E-11
246.6136167,1.11E-11,2.62E-05,1.03E-11,2.83E-05,243.8295665,1.07E-11,1.63E-11,1.41E-11,2.38E-11
247.5611572,1.12E-11,2.66E-05,1.02E-11,2.71E-05,244.789603,1.15E-11,1.66E-11,1.42E-11,2.43E-11
248.5287542,1.10E-11,2.81E-05,1.06E-11,2.70E-05,245.7520747,1.17E-11,1.59E-11,1.37E-11,2.50E-11
249.489655,1.08E-11,2.67E-05,1.04E-11,2.66E-05,246.7240467,1.17E-11,1.63E-11,1.40E-11,2.44E-11
250.4774299,1.03E-11,2.67E-05,1.02E-11,2.66E-05,247.6866279,1.09E-11,1.62E-11,1.34E-11,2.43E-11
251.4447243,1.06E-11,2.54E-05,1.05E-11,2.69E-05,248.6380205,1.05E-11,1.53E-11,1.35E-11,2.47E-11
252.4122703,1.01E-11,2.50E-05,1.01E-11,2.76E-05,249.6003711,1.10E-11,1.50E-11,1.48E-11,2.36E-11
253.368072,1.13E-11,2.65E-05,9.95E-12,2.69E-05,250.5727761,1.12E-11,1.58E-11,1.41E-11,2.39E-11
254.3102548,1.07E-11,2.75E-05,1.16E-11,2.61E-05,251.5368485,1.07E-11,1.54E-11,1.33E-11,2.44E-11
255.2678006,1.15E-11,2.67E-05,1.10E-11,2.74E-05,252.4897656,1.05E-11,1.55E-11,1.40E-11,2.37E-11
256.2354584,1.14E-11,2.60E-05,1.07E-11,2.71E-05,253.4505904,1.07E-11,1.54E-11,1.46E-11,2.48E-11
257.2129779,1.06E-11,2.56E-05,1.00E-11,2.78E-05,254.4134221,1.06E-11,1.36E-11,1.46E-11,2.51E-11
258.1704118,1.07E-11,2.58E-05,9.40E-12,2.73E-05,255.3851025,1.07E-11,1.51E-11,1.46E-11,2.48E-11
259.1581368,1.10E-11,2.67E-05,1.03E-11,2.77E-05,256.3576407,1.13E-11,1.62E-11,1.47E-11,2.46E-11
260.0855334,1.13E-11,2.86E-05,1.10E-11,2.75E-05,257.3311591,1.13E-11,1.50E-11,1.39E-11,2.50E-11
261.0430415,1.14E-11,2.76E-05,1.13E-11,2.75E-05,258.2820234,1.17E-11,1.44E-11,1.48E-11,2.51E-11
262.0195715,1.09E-11,2.49E-05,1.20E-11,2.72E-05,259.2643373,1.05E-11,1.43E-11,1.43E-11,2.43E-11
262.9705572,1.07E-11,2.59E-05,9.91E-12,2.73E-05,260.2353115,1.07E-11,1.49E-11,1.41E-11,2.44E-11
263.9481549,1.02E-11,2.62E-05,1.08E-11,2.65E-05,261.1866357,9.95E-12,1.33E-11,1.33E-11,2.54E-11
264.9056313,1.06E-11,2.64E-05,1.09E-11,2.67E-05,262.1798162,1.06E-11,1.40E-11,1.39E-11,2.50E-11
265.8830018,1.07E-11,2.66E-05,9.78E-12,2.74E-05,263.144002,1.03E-11,1.68E-11,1.36E-11,2.48E-11
266.8506606,9.39E-12,2.53E-05,1.05E-11,2.68E-05,264.1470127,1.06E-11,1.52E-11,1.48E-11,2.40E-11
267.8125138,9.68E-12,2.51E-05,1.16E-11,2.61E-05,265.1107204,1.10E-11,1.57E-11,1.46E-11,2.43E-11
268.7696986,1.08E-11,2.56E-05,1.01E-11,2.67E-05,266.0726681,1.07E-11,1.67E-11,1.44E-11,2.42E-11
269.7265718,1.12E-11,2.36E-05,9.89E-12,2.68E-05,267.0547123,1.04E-11,1.38E-11,1.33E-11,2.48E-11
270.6875489,1.07E-11,2.68E-05,1.13E-11,2.82E-05,268.0066209,1.12E-11,1.45E-11,1.28E-11,2.48E-11
271.6653957,1.02E-11,2.74E-05,1.11E-11,2.76E-05,268.9892087,1.12E-11,1.59E-11,1.35E-11,2.51E-11
272.6372545,1.12E-11,2.55E-05,1.06E-11,2.74E-05,269.9414296,1.08E-11,1.28E-11,1.40E-11,2.47E-11
273.6136518,1.15E-11,2.42E-05,1.04E-11,2.71E-05,270.953099,1.04E-11,1.52E-11,1.47E-11,2.45E-11
274.6045771,1.05E-11,2.68E-05,9.88E-12,2.83E-05,271.9162283,1.10E-11,1.54E-11,1.41E-11,2.46E-11
275.5732515,9.98E-12,2.70E-05,1.04E-11,2.77E-05,272.8884139,1.10E-11,1.52E-11,1.48E-11,2.40E-11
276.5496743,1.08E-11,2.65E-05,1.06E-11,2.70E-05,273.8500214,1.16E-11,1.64E-11,1.41E-11,2.41E-11
277.5070467,1.02E-11,2.61E-05,1.14E-11,2.69E-05,274.8280821,1.13E-11,1.50E-11,1.51E-11,2.47E-11
278.4887199,1.04E-11,2.44E-05,1.14E-11,2.69E-05,275.7791951,1.10E-11,1.58E-11,1.40E-11,2.48E-11
279.4562545,1.07E-11,2.46E-05,1.13E-11,2.72E-05,276.7415433,1.11E-11,1.61E-11,1.35E-11,2.44E-11
280.4030886,1.12E-11,2.63E-05,1.10E-11,2.73E-05,277.7152455,1.09E-11,1.72E-11,1.39E-11,2.38E-11
281.3731146,1.08E-11,2.82E-05,1.05E-11,2.78E-05,278.6861541,1.03E-11,1.59E-11,1.44E-11,2.44E-11
282.3245623,1.07E-11,2.61E-05,1.09E-11,2.73E-05,279.6270034,1.08E-11,1.59E-11,1.40E-11,2.45E-11
283.3220468,1.06E-11,2.58E-05,1.03E-11,2.79E-05,280.5893874,1.10E-11,1.56E-11,1.44E-11,2.47E-11
284.2992163,1.02E-11,2.54E-05,1.14E-11,2.75E-05,281.5514283,1.07E-11,1.46E-11,1.46E-11,2.43E-11
285.2704992,1.02E-11,2.58E-05,1.10E-11,2.73E-05,282.5113525,1.08E-11,1.58E-11,1.52E-11,2.43E-11
286.2472143,1.07E-11,2.59E-05,1.05E-11,2.75E-05,283.4838488,1.08E-11,1.59E-11,1.59E-11,2.51E-11
287.2429128,1.07E-11,2.60E-05,1.03E-11,2.68E-05,284.4570856,1.17E-11,1.73E-11,1.59E-11,2.46E-11
288.2064593,1.09E-11,2.69E-05,1.08E-11,2.77E-05,285.4171839,1.07E-11,1.79E-11,1.46E-11,2.47E-11
289.1631534,9.78E-12,2.64E-05,1.13E-11,2.76E-05,286.3794801,1.06E-11,1.72E-11,1.51E-11,2.45E-11
290.140753,9.50E-12,2.82E-05,1.10E-11,2.70E-05,287.3462877,1.08E-11,1.63E-11,1.45E-11,2.50E-11
291.1089692,1.00E-11,2.73E-05,1.13E-11,2.78E-05,288.3086426,1.10E-11,1.67E-11,1.36E-11,2.49E-11
292.1063581,1.05E-11,2.79E-05,1.02E-11,2.83E-05,289.2614615,1.11E-11,1.50E-11,1.42E-11,2.54E-11
293.0771756,1.04E-11,2.55E-05,1.07E-11,2.83E-05,290.243777,1.12E-11,1.41E-11,1.44E-11,2.43E-11
294.0445321,1.15E-11,2.45E-05,1.11E-11,2.76E-05,291.1942382,1.08E-11,1.56E-11,1.42E-11,2.47E-11
295.0149465,1.06E-11,2.57E-05,1.23E-11,2.77E-05,292.1556704,1.10E-11,1.70E-11,1.36E-11,2.48E-11
295.9824893,1.07E-11,2.53E-05,1.09E-11,2.77E-05,293.0969057,1.07E-11,1.61E-11,1.42E-11,2.50E-11
296.952944,1.11E-11,2.61E-05,1.07E-11,2.80E-05,294.0777473,1.08E-11,1.60E-11,1.50E-11,2.45E-11
297.9246893,1.05E-11,2.69E-05,1.07E-11,2.71E-05,295.0382133,1.05E-11,1.47E-11,1.39E-11,2.49E-11
298.8918607,1.05E-11,2.70E-05,1.04E-11,2.73E-05,295.9983003,1.04E-11,1.55E-11,1.35E-11,2.50E-11
299.8595874,9.05E-12,2.60E-05,9.82E-12,2.62E-05,296.958298,1.13E-11,1.46E-11,1.38E-11,2.43E-11
300.8165348,9.85E-12,2.44E-05,9.05E-12,2.60E-05,297.91836,1.09E-11,1.62E-11,1.34E-11,2.37E-11
301.786901,1.08E-11,2.59E-05,8.98E-12,2.71E-05,298.9091654,1.03E-11,1.59E-11,1.43E-11,2.48E-11
302.7825563,1.09E-11,2.65E-05,9.97E-12,2.84E-05,299.8611758,1.05E-11,1.70E-11,1.51E-11,2.42E-11
303.7497079,1.09E-11,2.77E-05,1.07E-11,2.80E-05,300.8224633,1.05E-11,1.56E-11,1.47E-11,2.44E-11
304.7468944,1.02E-11,2.65E-05,9.94E-12,2.78E-05,301.774729,1.12E-11,1.48E-11,1.49E-11,2.51E-11
305.7338533,1.06E-11,2.68E-05,1.04E-11,2.80E-05,302.7455773,1.17E-11,1.61E-11,1.42E-11,2.48E-11
306.6954691,1.08E-11,2.73E-05,1.01E-11,2.77E-05,303.706897,1.15E-11,1.60E-11,1.42E-11,2.46E-11
307.6919637,1.11E-11,2.54E-05,9.82E-12,2.76E-05,304.6787059,1.21E-11,1.51E-11,1.30E-11,2.50E-11
308.6839435,1.01E-11,2.66E-05,1.00E-11,2.67E-05,305.6511245,1.14E-11,1.58E-11,1.34E-11,2.44E-11
309.6407275,1.08E-11,2.64E-05,9.47E-12,2.63E-05,306.6394763,1.07E-11,1.68E-11,1.35E-11,2.39E-11
310.6281936,1.06E-11,2.66E-05,1.02E-11,2.67E-05,307.6115425,1.04E-11,1.60E-11,1.43E-11,2.46E-11
311.5957456,1.04E-11,2.64E-05,1.10E-11,2.73E-05,308.5935974,1.07E-11,1.49E-11,1.38E-11,2.55E-11
312.6027689,1.03E-11,2.54E-05,1.02E-11,2.66E-05,309.5356336,1.07E-11,1.34E-11,1.49E-11,2.55E-11
313.5848546,1.05E-11,2.53E-05,1.06E-11,2.75E-05,310.5271306,1.11E-11,1.52E-11,1.52E-11,2.49E-11
314.5628047,9.42E-12,2.78E-05,1.15E-11,2.67E-05,311.4679503,1.09E-11,1.56E-11,1.36E-11,2.39E-11
315.5781937,1.04E-11,2.55E-05,1.07E-11,2.66E-05,312.4486816,1.11E-11,1.52E-11,1.44E-11,2.45E-11
316.5250754,1.08E-11,2.48E-05,9.99E-12,2.68E-05,313.4022758,1.08E-11,1.61E-11,1.45E-11,2.46E-11
317.5259984,1.10E-11,2.51E-05,1.01E-11,2.63E-05,314.3842664,1.12E-11,1.81E-11,1.34E-11,2.48E-11
318.4648359,1.06E-11,2.56E-05,9.44E-12,2.65E-05,315.3550403,1.20E-11,1.55E-11,1.35E-11,2.54E-11
319.4520328,1.04E-11,2.59E-05,1.04E-11,2.65E-05,316.3074,1.10E-11,1.46E-11,1.44E-11,2.46E-11
320.4129856,9.93E-12,2.49E-05,1.00E-11,2.70E-05,317.2917411,1.05E-11,1.47E-11,1.47E-11,2.43E-11
321.3896942,1.06E-11,2.49E-05,9.59E-12,2.75E-05,318.2446818,1.12E-11,1.64E-11,1.49E-11,2.43E-11
322.3677332,1.02E-11,2.44E-05,1.09E-11,2.78E-05,319.2166426,1.16E-11,1.74E-11,1.53E-11,2.55E-11
323.3284521,1.02E-11,2.61E-05,1.10E-11,2.75E-05,320.1889098,1.14E-11,1.72E-11,1.51E-11,2.49E-11
324.3360515,1.03E-11,2.51E-05,1.05E-11,2.63E-05,321.1814146,1.13E-11,1.51E-11,1.46E-11,2.41E-11
325.32706,1.04E-11,2.57E-05,9.96E-12,2.75E-05,322.1426988,1.06E-11,1.54E-11,1.31E-11,2.46E-11
326.3047774,1.02E-11,2.56E-05,1.01E-11,2.77E-05,323.1350665,1.13E-11,1.53E-11,1.36E-11,2.52E-11
327.3052461,1.00E-11,2.54E-05,1.01E-11,2.74E-05,324.0979192,1.04E-11,1.65E-11,1.44E-11,2.54E-11
328.2737911,1.00E-11,2.52E-05,1.22E-11,2.73E-05,325.0707092,1.02E-11,1.37E-11,1.53E-11,2.45E-11
329.240411,1.09E-11,2.51E-05,1.22E-11,2.75E-05,326.0423377,1.01E-11,1.37E-11,1.47E-11,2.44E-11
330.2082179,1.05E-11,2.55E-05,1.12E-11,2.75E-05,326.9935415,1.08E-11,1.52E-11,1.43E-11,2.47E-11
331.174315,1.14E-11,2.52E-05,1.02E-11,2.74E-05,327.9542408,1.07E-11,1.58E-11,1.45E-11,2.51E-11
332.1349616,1.15E-11,2.46E-05,9.32E-12,2.72E-05,328.9153349,1.09E-11,1.67E-11,1.54E-11,2.44E-11
333.092737,1.07E-11,2.57E-05,1.05E-11,2.77E-05,329.8580768,1.10E-11,1.72E-11,1.51E-11,2.46E-11
334.0701501,1.05E-11,2.78E-05,1.02E-11,2.79E-05,330.8302701,1.10E-11,1.72E-11,1.37E-11,2.47E-11
335.0418022,1.05E-11,2.89E-05,1.03E-11,2.73E-05,331.8060312,1.10E-11,1.68E-11,1.39E-11,2.45E-11
336.0092468,1.03E-11,2.72E-05,1.06E-11,2.76E-05,332.77847,1.08E-11,1.47E-11,1.39E-11,2.43E-11
336.9901247,1.05E-11,2.49E-05,1.02E-11,2.82E-05,333.721005,1.07E-11,1.70E-11,1.41E-11,2.41E-11
337.9872766,9.81E-12,2.92E-05,1.00E-11,2.79E-05,334.7041135,1.04E-11,1.68E-11,1.45E-11,2.45E-11
338.939949,1.10E-11,2.71E-05,9.73E-12,2.76E-05,335.6657808,1.09E-11,1.62E-11,1.51E-11,2.42E-11
339.9362686,1.05E-11,2.55E-05,1.08E-11,2.70E-05,336.6255531,1.14E-11,1.74E-11,1.46E-11,2.37E-11
340.902436,1.16E-11,2.53E-05,1.12E-11,2.71E-05,337.5883489,1.11E-11,1.63E-11,1.40E-11,2.39E-11
341.8834727,1.05E-11,2.43E-05,9.34E-12,2.67E-05,338.5305884,1.11E-11,1.61E-11,1.40E-11,2.33E-11
342.8814085,1.00E-11,2.60E-05,9.91E-12,2.72E-05,339.4818809,1.07E-11,1.55E-11,1.45E-11,2.44E-11
343.8493538,1.04E-11,2.50E-05,9.83E-12,2.71E-05,340.4634402,1.14E-11,1.54E-11,1.46E-11,2.43E-11
344.8363097,1.20E-11,2.45E-05,9.99E-12,2.76E-05,341.4366915,1.16E-11,1.52E-11,1.43E-11,2.35E-11
345.807667,1.13E-11,2.62E-05,1.01E-11,2.83E-05,342.3956037,1.08E-11,1.40E-11,1.39E-11,2.48E-11
346.7947166,1.06E-11,2.60E-05,1.03E-11,2.79E-05,343.3580182,1.03E-11,1.60E-11,1.36E-11,2.49E-11
347.8124514,1.02E-11,2.65E-05,1.06E-11,2.77E-05,344.3092053,1.09E-11,1.62E-11,1.36E-11,2.45E-11
348.7897286,1.09E-11,2.62E-05,1.07E-11,2.66E-05,345.26107,1.05E-11,1.77E-11,1.39E-11,2.40E-11
349.7567401,1.09E-11,2.46E-05,9.38E-12,2.79E-05,346.2416091,1.14E-11,1.86E-11,1.40E-11,2.36E-11
350.7381971,1.06E-11,2.59E-05,1.12E-11,2.79E-05,347.1877158,1.19E-11,1.92E-11,1.32E-11,2.45E-11
351.7195716,1.06E-11,2.51E-05,1.18E-11,2.81E-05,348.1590104,1.15E-11,1.69E-11,1.38E-11,2.53E-11
352.696403,1.07E-11,2.46E-05,1.12E-11,2.76E-05,349.1204691,1.16E-11,1.56E-11,1.45E-11,2.51E-11
353.6609139,1.11E-11,2.48E-05,1.11E-11,2.76E-05,350.092562,1.11E-11,1.54E-11,1.43E-11,2.55E-11
354.6355038,1.10E-11,2.62E-05,1.12E-11,2.63E-05,351.0642755,1.13E-11,1.50E-11,1.38E-11,2.50E-11
355.602828,1.16E-11,2.52E-05,1.13E-11,2.60E-05,352.028625,1.19E-11,1.67E-11,1.46E-11,2.59E-11
356.5523868,1.11E-11,2.53E-05,1.09E-11,2.70E-05,353.0020478,1.09E-11,1.52E-11,1.52E-11,2.57E-11
357.5369055,9.93E-12,2.63E-05,1.07E-11,2.74E-05,353.9531651,1.04E-11,1.49E-11,1.43E-11,2.48E-11
358.5234611,1.06E-11,2.64E-05,1.02E-11,2.77E-05,354.9144087,1.04E-11,1.67E-11,1.37E-11,2.49E-11
359.5232053,1.01E-11,2.74E-05,1.09E-11,2.79E-05,355.8740542,1.13E-11,1.57E-11,1.36E-11,2.51E-11
360.4753168,9.42E-12,2.83E-05,1.16E-11,2.73E-05,356.8140516,1.09E-11,1.45E-11,1.34E-11,2.53E-11
361.4671118,1.00E-11,2.75E-05,1.14E-11,2.80E-05,357.7940214,1.15E-11,1.46E-11,1.33E-11,2.51E-11
362.4200103,1.09E-11,2.35E-05,1.11E-11,2.70E-05,358.7356493,1.10E-11,1.66E-11,1.45E-11,2.55E-11
363.4144812,1.06E-11,2.35E-05,9.41E-12,2.72E-05,359.7293108,1.14E-11,1.57E-11,1.23E-11,2.35E-11
364.4277692,9.89E-12,2.59E-05,1.05E-11,2.73E-05,360.7006707,1.24E-11,1.49E-11,1.37E-11,2.42E-11
365.3932798,1.05E-11,2.52E-05,1.06E-11,2.70E-05,361.642303,1.18E-11,1.41E-11,1.41E-11,2.49E-11
366.3803401,1.04E-11,2.63E-05,1.10E-11,2.70E-05,362.6141908,1.14E-11,1.55E-11,1.40E-11,2.44E-11
367.3460803,1.03E-11,2.49E-05,9.40E-12,2.77E-05,363.5969219,1.12E-11,1.64E-11,1.39E-11,2.35E-11
368.3086698,1.12E-11,2.38E-05,8.72E-12,2.77E-05,364.548197,1.12E-11,1.61E-11,1.39E-11,2.48E-11
369.2685125,1.09E-11,2.61E-05,9.70E-12,2.82E-05,365.5099571,1.13E-11,1.64E-11,1.37E-11,2.43E-11
370.2315297,1.07E-11,2.52E-05,9.99E-12,2.80E-05,366.4803996,1.09E-11,1.62E-11,1.37E-11,2.45E-11
371.1886857,1.12E-11,2.36E-05,1.08E-11,2.60E-05,367.4451258,1.06E-11,1.46E-11,1.33E-11,2.44E-11
372.1633821,1.08E-11,2.65E-05,1.12E-11,2.66E-05,368.4377413,9.96E-12,1.57E-11,1.45E-11,2.46E-11
373.162262,1.05E-11,2.64E-05,1.11E-11,2.76E-05,369.3982997,1.06E-11,1.54E-11,1.41E-11,2.42E-11
374.1191313,1.03E-11,2.41E-05,1.09E-11,2.71E-05,370.3914788,1.06E-11,1.75E-11,1.42E-11,2.36E-11
375.0936244,1.01E-11,2.63E-05,1.07E-11,2.73E-05,371.3530552,1.12E-11,1.47E-11,1.46E-11,2.49E-11
376.0609374,1.11E-11,2.72E-05,1.02E-11,2.75E-05,372.3246071,1.09E-11,1.46E-11,1.49E-11,2.55E-11
377.0415075,1.13E-11,2.61E-05,1.04E-11,2.78E-05,373.2874231,1.12E-11,1.61E-11,1.51E-11,2.46E-11
377.9956326,1.08E-11,2.73E-05,9.85E-12,2.76E-05,374.2502131,1.20E-11,1.57E-11,1.52E-11,2.36E-11
378.968468,1.09E-11,2.65E-05,9.78E-12,2.68E-05,375.2014008,1.12E-11,1.56E-11,1.53E-11,2.41E-11
379.9407866,1.02E-11,2.65E-05,1.04E-11,2.68E-05,376.1931791,1.05E-11,1.41E-11,1.49E-11,2.40E-11
380.9112461,9.93E-12,2.51E-05,9.90E-12,2.79E-05,377.1356652,1.11E-11,1.50E-11,1.61E-11,2.44E-11
381.8683856,9.95E-12,2.66E-05,9.53E-12,2.80E-05,378.108073,1.03E-11,1.44E-11,1.57E-11,2.41E-11
382.822284,1.09E-11,2.76E-05,1.01E-11,2.72E-05,379.0788772,1.01E-11,1.59E-11,1.40E-11,2.47E-11
383.7894332,1.01E-11,2.95E-05,1.00E-11,2.67E-05,380.0488257,9.66E-12,1.51E-11,1.40E-11,2.49E-11
384.7616849,1.10E-11,2.75E-05,9.87E-12,2.65E-05,381.0309422,1.08E-11,1.53E-11,1.41E-11,2.40E-11
385.72506,1.11E-11,2.55E-05,9.74E-12,2.73E-05,381.9953036,1.12E-11,1.57E-11,1.47E-11,2.32E-11
386.6916828,1.10E-11,2.53E-05,1.06E-11,2.66E-05,382.9775934,1.04E-11,1.64E-11,1.50E-11,2.33E-11
387.6375685,1.08E-11,2.60E-05,1.08E-11,2.73E-05,383.9281075,1.12E-11,1.53E-11,1.53E-11,2.46E-11
388.5977292,1.12E-11,2.69E-05,9.94E-12,2.79E-05,384.898896,1.18E-11,1.43E-11,1.46E-11,2.50E-11
389.5757036,1.02E-11,2.71E-05,1.02E-11,2.69E-05,385.8708119,1.06E-11,1.41E-11,1.43E-11,2.44E-11
390.5500269,1.03E-11,2.59E-05,1.05E-11,2.67E-05,386.8464589,1.08E-11,1.42E-11,1.39E-11,2.45E-11
391.5450485,1.16E-11,2.60E-05,1.02E-11,2.66E-05,387.8084419,1.13E-11,1.54E-11,1.41E-11,2.49E-11
392.5038071,1.06E-11,2.57E-05,9.94E-12,2.69E-05,388.7801101,1.11E-11,1.72E-11,1.37E-11,2.51E-11
393.5279269,1.04E-11,2.54E-05,1.06E-11,2.65E-05,389.7428918,1.08E-11,1.63E-11,1.43E-11,2.39E-11
394.5243895,1.11E-11,2.47E-05,1.14E-11,2.65E-05,390.714201,1.14E-11,1.48E-11,1.45E-11,2.39E-11
395.4910457,1.07E-11,2.41E-05,1.04E-11,2.76E-05,391.6758666,1.18E-11,1.66E-11,1.39E-11,2.49E-11
396.4730489,1.11E-11,2.41E-05,1.13E-11,2.69E-05,392.6488581,1.20E-11,1.50E-11,1.47E-11,2.50E-11
397.453444,1.19E-11,2.64E-05,1.09E-11,2.73E-05,393.6416335,1.13E-11,1.70E-11,1.54E-11,2.40E-11
398.4073925,1.12E-11,2.65E-05,1.08E-11,2.77E-05,394.6045582,1.04E-11,1.72E-11,1.52E-11,2.40E-11
399.3825035,1.09E-11,2.57E-05,1.17E-11,2.70E-05,395.5953496,1.02E-11,1.61E-11,1.56E-11,2.43E-11
400.3383288,1.12E-11,2.49E-05,1.10E-11,2.72E-05,396.5474768,1.11E-11,1.55E-11,1.52E-11,2.48E-11
401.3221591,1.08E-11,2.47E-05,1.04E-11,2.69E-05,397.5381656,1.16E-11,1.70E-11,1.42E-11,2.41E-11
402.2889826,1.05E-11,2.59E-05,1.01E-11,2.61E-05,398.5003881,1.06E-11,1.74E-11,1.41E-11,2.37E-11
403.2779744,1.07E-11,2.60E-05,1.07E-11,2.73E-05,399.473572,1.04E-11,1.52E-11,1.40E-11,2.38E-11
404.2468715,1.07E-11,2.55E-05,1.03E-11,2.72E-05,400.4280143,1.07E-11,1.56E-11,1.33E-11,2.33E-11
405.2441237,1.03E-11,2.48E-05,1.04E-11,2.76E-05,401.410156,1.11E-11,1.50E-11,1.37E-11,2.32E-11
406.2268221,1.04E-11,2.59E-05,1.11E-11,2.80E-05,402.3881505,1.11E-11,1.71E-11,1.45E-11,2.44E-11
407.1846142,1.02E-11,2.51E-05,1.15E-11,2.67E-05,403.3670826,1.09E-11,1.69E-11,1.51E-11,2.46E-11
408.1490881,1.10E-11,2.44E-05,1.08E-11,2.73E-05,404.3399832,1.21E-11,1.57E-11,1.52E-11,2.48E-11
409.1255744,1.11E-11,2.56E-05,1.07E-11,2.76E-05,405.3127944,1.15E-11,1.56E-11,1.51E-11,2.47E-11
410.1289415,1.09E-11,2.46E-05,1.12E-11,2.68E-05,406.2866323,1.14E-11,1.54E-11,1.41E-11,2.38E-11
411.0933182,9.95E-12,2.69E-05,1.12E-11,2.70E-05,407.2486203,1.12E-11,1.46E-11,1.39E-11,2.45E-11
412.0503492,9.15E-12,2.74E-05,1.18E-11,2.78E-05,408.2200475,1.05E-11,1.55E-11,1.36E-11,2.42E-11
413.0085948,1.07E-11,2.66E-05,1.19E-11,2.73E-05,409.1625304,1.12E-11,1.43E-11,1.34E-11,2.44E-11
413.9787855,1.10E-11,2.59E-05,1.18E-11,2.77E-05,410.1362379,1.10E-11,1.55E-11,1.39E-11,2.43E-11
414.952872,1.10E-11,2.63E-05,1.15E-11,2.73E-05,411.1184852,1.02E-11,1.51E-11,1.50E-11,2.49E-11
